X;Y;Z;FileName
894;89;7;reg032
894;209;7;reg032
885;503;8;reg032
894;343;8;reg032
896;110;6;reg032
886;476;7;reg032
886;572;7;reg032
899;15;8;reg032
891;448;8;reg032
892;606;8;reg032
888;997;6;reg032
897;577;8;reg032
899;73;7;reg032
870;959;7;reg032
892;851;8;reg032
890;823;8;reg032
898;534;8;reg032
890;869;6;reg032
876;1319;6;reg032
903;245;7;reg032
907;142;8;reg032
884;1046;6;reg032
903;317;8;reg032
898;1129;6;reg032
894;1051;8;reg032
890;1302;7;reg032
913;96;8;reg032
912;65;8;reg032
916;24;8;reg032
883;1200;8;reg032
899;699;9;reg032
907;485;7;reg032
910;296;6;reg032
918;45;8;reg032
899;965;7;reg032
919;112;7;reg032
920;211;7;reg032
908;932;7;reg032
919;443;8;reg032
923;499;7;reg032
919;531;7;reg032
926;265;8;reg032
881;1298;7;reg032
921;241;6;reg032
923;563;8;reg032
914;752;6;reg032
932;14;7;reg032
929;547;8;reg032
929;616;8;reg032
922;455;6;reg032
901;1337;8;reg032
936;88;7;reg032
928;727;7;reg032
922;513;7;reg032
910;1313;6;reg032
922;642;7;reg032
923;1215;7;reg032
934;293;8;reg032
938;472;7;reg032
946;37;8;reg032
916;1288;6;reg032
939;413;6;reg032
930;653;8;reg032
952;183;7;reg032
913;1068;7;reg032
949;248;7;reg032
947;608;8;reg032
954;455;8;reg032
950;495;7;reg032
934;1094;8;reg032
934;1148;6;reg032
940;1343;8;reg032
956;469;9;reg032
930;1322;8;reg032
960;272;7;reg032
963;202;7;reg032
949;543;6;reg032
945;1268;8;reg032
958;845;7;reg032
936;1197;6;reg032
951;805;8;reg032
936;1288;7;reg032
962;340;8;reg032
955;577;8;reg032
968;422;7;reg032
976;9;8;reg032
977;49;8;reg032
968;779;7;reg032
952;1087;9;reg032
975;131;8;reg032
981;182;8;reg032
967;462;7;reg032
960;780;7;reg032
969;436;7;reg032
968;1141;8;reg032
980;216;7;reg032
968;1268;9;reg032
958;1371;8;reg032
975;515;7;reg032
975;548;8;reg032
988;23;9;reg032
988;113;8;reg032
973;267;8;reg032
987;235;8;reg032
987;275;7;reg032
966;835;7;reg032
982;389;8;reg032
989;159;8;reg032
980;651;8;reg032
980;754;6;reg032
959;1322;8;reg032
975;1340;7;reg032
985;724;7;reg032
989;563;8;reg032
973;743;7;reg032
978;460;6;reg032
993;198;7;reg032
977;381;7;reg032
989;715;6;reg032
985;946;8;reg032
983;840;6;reg032
984;1277;6;reg032
987;1265;7;reg032
984;1315;8;reg032
982;867;7;reg032
1003;261;7;reg032
989;800;7;reg032
990;776;7;reg032
966;1342;8;reg032
1002;327;8;reg032
977;629;7;reg032
1005;175;6;reg032
993;583;8;reg032
982;1070;8;reg032
1009;39;9;reg032
1001;492;7;reg032
1013;387;6;reg032
1005;433;8;reg032
1003;729;7;reg032
1010;282;8;reg032
1012;464;8;reg032
1005;520;6;reg032
1003;1047;6;reg032
1005;633;7;reg032
1008;303;6;reg032
1015;204;7;reg032
1015;244;8;reg032
1004;790;9;reg032
1000;844;6;reg032
1004;822;8;reg032
1005;968;6;reg032
1011;593;6;reg032
1014;416;7;reg032
1019;143;7;reg032
1013;887;8;reg032
1006;998;7;reg032
1022;184;7;reg032
1013;1037;8;reg032
996;1275;9;reg032
1022;362;8;reg032
1018;484;7;reg032
1025;327;8;reg032
1016;763;7;reg032
1025;446;7;reg032
997;1262;8;reg032
1029;343;6;reg032
1036;305;7;reg032
1026;641;6;reg032
1039;155;7;reg032
1040;213;7;reg032
1016;1231;7;reg032
1020;733;8;reg032
1040;265;7;reg032
1032;705;8;reg032
1042;106;7;reg032
1025;1013;7;reg032
1019;1316;7;reg032
1028;585;9;reg032
1040;585;7;reg032
1040;610;7;reg032
1048;16;6;reg032
1037;624;7;reg032
1035;751;6;reg032
1040;844;8;reg032
1029;1053;8;reg032
1052;163;6;reg032
1046;292;8;reg032
1046;331;7;reg032
1054;347;7;reg032
1042;570;7;reg032
1037;1033;8;reg032
1046;404;7;reg032
1049;656;6;reg032
1039;1024;9;reg032
1060;239;7;reg032
1053;483;7;reg032
1058;381;7;reg032
1059;588;8;reg032
1058;475;7;reg032
1065;27;7;reg032
1062;317;7;reg032
1065;178;7;reg032
1055;542;7;reg032
1057;504;8;reg032
1057;564;7;reg032
1028;1258;7;reg032
1060;696;8;reg032
1061;1007;7;reg032
1062;720;6;reg032
1056;851;6;reg032
1055;764;8;reg032
1064;373;6;reg032
1035;1227;7;reg032
1062;785;7;reg032
1052;1248;7;reg032
1059;1085;7;reg032
1073;232;8;reg032
1063;829;6;reg032
1045;1196;6;reg032
1065;871;8;reg032
1062;1053;6;reg032
1073;287;7;reg032
1075;277;8;reg032
1083;23;7;reg032
1079;157;8;reg032
1082;97;8;reg032
1077;123;8;reg032
1076;333;8;reg032
1065;1212;7;reg032
1083;427;8;reg032
1076;450;8;reg032
1081;583;8;reg032
1070;432;7;reg032
1073;646;7;reg032
1086;319;7;reg032
1081;610;7;reg032
1058;1405;9;reg032
1086;469;8;reg032
1086;497;7;reg032
1083;730;6;reg032
1071;807;7;reg032
1090;578;7;reg032
1090;705;8;reg032
1076;852;8;reg032
1097;141;8;reg032
1084;523;8;reg032
1096;164;7;reg032
1087;372;7;reg032
1096;207;7;reg032
1096;275;8;reg032
1078;672;8;reg032
1095;230;7;reg032
1092;633;7;reg032
1102;45;7;reg032
1098;361;6;reg032
1084;749;7;reg032
1085;902;7;reg032
1092;815;7;reg032
1075;1259;6;reg032
1106;113;8;reg032
1082;932;8;reg032
1109;258;7;reg032
1105;398;7;reg032
1078;1229;8;reg032
1105;450;8;reg032
1096;1018;7;reg032
1113;194;7;reg032
1100;858;7;reg032
1098;923;8;reg032
1105;684;8;reg032
1100;937;6;reg032
1100;992;7;reg032
1123;10;7;reg032
1123;42;7;reg032
1102;1259;7;reg032
1114;171;7;reg032
1095;949;6;reg032
1114;216;7;reg032
1107;879;7;reg032
1127;62;8;reg032
1103;730;7;reg032
1117;137;8;reg032
1120;244;7;reg032
1126;210;7;reg032
1118;353;8;reg032
1116;287;7;reg032
1120;341;8;reg032
1125;119;8;reg032
1101;791;8;reg032
1130;159;8;reg032
1095;1232;7;reg032
1122;605;7;reg032
1101;1118;8;reg032
1125;370;8;reg032
1118;576;8;reg032
1119;1236;8;reg032
1108;903;7;reg032
1124;533;7;reg032
1118;816;8;reg032
1113;1047;7;reg032
1115;474;6;reg032
1115;515;7;reg032
1120;867;7;reg032
1123;1027;7;reg032
1134;260;7;reg032
1128;653;8;reg032
1128;674;6;reg032
1129;633;7;reg032
1115;776;7;reg032
1134;566;8;reg032
1145;41;6;reg032
1116;976;7;reg032
1145;319;8;reg032
1125;1047;8;reg032
1127;1212;8;reg032
1124;745;8;reg032
1126;1138;8;reg032
1141;175;8;reg032
1142;578;7;reg032
1141;240;6;reg032
1138;897;7;reg032
1140;193;7;reg032
1151;25;7;reg032
1146;334;7;reg032
1137;804;7;reg032
1129;1244;8;reg032
1141;351;7;reg032
1136;720;7;reg032
1138;1161;7;reg032
1154;81;7;reg032
1140;396;9;reg032
1144;535;7;reg032
1151;220;7;reg032
1132;759;8;reg032
1114;1294;7;reg032
1158;125;6;reg032
1132;990;7;reg032
1150;503;8;reg032
1162;31;7;reg032
1136;966;6;reg032
1161;158;7;reg032
1144;706;8;reg032
1154;269;7;reg032
1164;245;8;reg032
1153;370;7;reg032
1131;1022;8;reg032
1132;1268;7;reg032
1147;435;7;reg032
1148;831;8;reg032
1148;895;8;reg032
1155;652;8;reg032
1147;614;7;reg032
1164;301;8;reg032
1143;922;7;reg032
1141;1037;7;reg032
1163;733;6;reg032
1144;1221;7;reg032
1163;847;7;reg032
1171;67;6;reg032
1150;1295;7;reg032
1162;517;8;reg032
1147;1005;7;reg032
1151;884;8;reg032
1169;145;8;reg032
1165;496;7;reg032
1171;383;6;reg032
1164;879;8;reg032
1161;897;6;reg032
1163;1278;8;reg032
1161;957;7;reg032
1169;213;7;reg032
1180;130;6;reg032
1167;784;8;reg032
1173;568;8;reg032
1161;1027;8;reg032
1177;408;7;reg032
1183;23;7;reg032
1166;927;6;reg032
1172;321;7;reg032
1173;814;9;reg032
1164;1317;8;reg032
1175;669;7;reg032
1175;703;8;reg032
1186;61;7;reg032
1181;429;8;reg032
1178;344;7;reg032
1181;599;7;reg032
1169;695;8;reg032
1193;43;6;reg032
1192;165;7;reg032
1178;554;7;reg032
1188;268;6;reg032
1193;207;7;reg032
1188;366;7;reg032
1196;80;7;reg032
1184;284;8;reg032
1184;303;7;reg032
1197;192;8;reg032
1179;869;7;reg032
1172;991;8;reg032
1169;1198;6;reg032
1196;510;8;reg032
1199;150;8;reg032
1184;589;7;reg032
1184;640;8;reg032
1174;1174;8;reg032
1205;7;7;reg032
1203;296;7;reg032
1178;1064;8;reg032
1205;118;6;reg032
1193;936;8;reg032
1202;428;6;reg032
1206;256;7;reg032
1208;105;8;reg032
1184;1120;8;reg032
1198;565;7;reg032
1189;922;7;reg032
1183;1221;9;reg032
1184;1305;6;reg032
1196;1276;8;reg032
1178;1329;7;reg032
1199;868;9;reg032
1205;588;6;reg032
1206;541;8;reg032
1198;690;7;reg032
1217;173;6;reg032
1213;144;7;reg032
1207;413;7;reg032
1221;18;6;reg032
1213;372;7;reg032
1202;1222;7;reg032
1224;96;6;reg032
1223;210;7;reg032
1206;740;8;reg032
1223;298;6;reg032
1218;629;7;reg032
1220;195;7;reg032
1220;232;7;reg032
1207;657;6;reg032
1229;111;8;reg032
1227;46;8;reg032
1218;858;8;reg032
1220;399;6;reg032
1226;253;7;reg032
1223;828;7;reg032
1235;7;7;reg032
1220;800;8;reg032
1214;1004;6;reg032
1234;146;7;reg032
1219;559;6;reg032
1223;1406;7;reg032
1219;593;8;reg032
1224;763;8;reg032
1230;707;8;reg032
1229;379;8;reg032
1236;186;6;reg032
1216;712;8;reg032
1233;897;7;reg032
1229;532;7;reg032
1245;47;6;reg032
1216;978;8;reg032
1212;901;8;reg032
1238;418;7;reg032
1221;905;9;reg032
1221;937;8;reg032
1236;684;8;reg032
1233;994;7;reg032
1240;225;8;reg032
1241;269;7;reg032
1233;1208;7;reg032
1233;1398;7;reg032
1227;1264;6;reg032
1244;557;8;reg032
1212;1247;8;reg032
1253;166;7;reg032
1238;630;8;reg032
1242;778;8;reg032
1239;740;8;reg032
1257;29;7;reg032
1264;72;8;reg032
1241;818;7;reg032
1241;844;7;reg032
1255;91;7;reg032
1268;23;7;reg032
1265;235;8;reg032
1244;881;6;reg032
1253;375;7;reg032
1252;454;7;reg032
1259;259;8;reg032
1260;10;6;reg032
1257;208;7;reg032
1247;799;7;reg032
1244;933;8;reg032
1260;399;7;reg032
1266;297;7;reg032
1242;1388;8;reg032
1259;583;8;reg032
1266;360;7;reg032
1258;618;7;reg032
1271;123;7;reg032
1265;419;7;reg032
1263;762;8;reg032
1257;786;8;reg032
1263;1023;8;reg032
1255;966;7;reg032
1257;846;7;reg032
1279;82;8;reg032
1280;34;6;reg032
1260;1043;9;reg032
1267;803;8;reg032
1272;939;7;reg032
1262;1009;7;reg032
1253;1424;7;reg032
1279;591;8;reg032
1280;190;8;reg032
1270;883;7;reg032
1282;271;7;reg032
1266;1371;8;reg032
1249;1345;7;reg032
1288;247;7;reg032
1293;23;7;reg032
1280;616;7;reg032
1292;78;7;reg032
1257;1078;6;reg032
1289;141;7;reg032
1292;113;7;reg032
1275;997;7;reg032
1284;553;8;reg032
1280;655;7;reg032
1287;304;7;reg032
1284;720;7;reg032
1278;694;7;reg032
1278;924;7;reg032
1299;201;7;reg032
1284;1095;7;reg032
1285;878;7;reg032
1279;1239;8;reg032
1293;466;7;reg032
1301;281;8;reg032
1295;639;7;reg032
1303;41;7;reg032
1280;1073;7;reg032
1282;951;8;reg032
1298;706;8;reg032
1303;323;7;reg032
1302;158;7;reg032
1296;821;7;reg032
1297;598;7;reg032
1300;369;6;reg032
1300;419;7;reg032
1290;787;7;reg032
1301;754;8;reg032
1296;903;7;reg032
1313;19;7;reg032
1311;101;7;reg032
1290;1045;8;reg032
1314;73;6;reg032
1314;216;7;reg032
1308;469;7;reg032
1315;422;7;reg032
1325;28;7;reg032
1308;785;7;reg032
1322;162;8;reg032
1313;698;8;reg032
1322;266;8;reg032
1303;980;7;reg032
1330;46;7;reg032
1321;477;6;reg032
1330;101;7;reg032
1310;1089;6;reg032
1306;1034;8;reg032
1306;1065;8;reg032
1325;230;7;reg032
1305;1011;7;reg032
1286;1354;9;reg032
1317;246;8;reg032
1329;282;8;reg032
1326;321;7;reg032
1311;1102;8;reg032
1308;1210;7;reg032
1320;885;7;reg032
1327;663;8;reg032
1322;967;9;reg032
1319;611;8;reg032
1316;445;7;reg032
1335;136;7;reg032
1317;374;8;reg032
1302;1354;6;reg032
1329;482;7;reg032
1324;588;8;reg032
1339;10;7;reg032
1335;344;8;reg032
1335;502;8;reg032
1332;452;6;reg032
1345;296;8;reg032
1318;1341;6;reg032
1343;84;8;reg032
1317;985;8;reg032
1343;121;7;reg032
1336;898;8;reg032
1330;1211;7;reg032
1341;537;7;reg032
1347;208;8;reg032
1348;233;7;reg032
1333;740;7;reg032
1352;114;7;reg032
1325;1245;8;reg032
1333;799;7;reg032
1356;17;7;reg032
1355;43;7;reg032
1342;632;7;reg032
1332;589;8;reg032
1342;652;7;reg032
1350;276;6;reg032
1337;669;8;reg032
1333;1111;7;reg032
1347;697;6;reg032
1335;1146;7;reg032
1354;488;6;reg032
1340;565;7;reg032
1340;766;6;reg032
1358;147;7;reg032
1356;470;8;reg032
1348;851;7;reg032
1362;97;7;reg032
1359;165;7;reg032
1346;883;7;reg032
1340;1006;8;reg032
1351;906;8;reg032
1346;954;9;reg032
1358;443;8;reg032
1363;256;6;reg032
1349;513;8;reg032
1359;352;7;reg032
1344;1317;6;reg032
1369;138;7;reg032
1356;871;8;reg032
1359;418;8;reg032
1371;189;7;reg032
1359;627;8;reg032
1359;635;8;reg032
1375;113;8;reg032
1361;689;7;reg032
1365;593;7;reg032
1378;127;7;reg032
1376;112;8;reg032
1354;1429;7;reg032
1356;1236;8;reg032
1381;232;7;reg032
1383;31;7;reg032
1372;276;7;reg032
1383;90;7;reg032
1382;171;7;reg032
1377;324;9;reg032
1358;834;8;reg032
1363;900;6;reg032
1343;1391;8;reg032
1367;514;8;reg032
1373;563;7;reg032
1366;1006;6;reg032
1364;966;7;reg032
1364;991;8;reg032
1359;1209;8;reg032
1385;443;7;reg032
1377;443;6;reg032
1369;937;8;reg032
1384;965;9;reg032
1379;1243;7;reg032
1395;34;7;reg032
1383;632;7;reg032
1375;882;7;reg032
1395;229;7;reg032
1393;252;7;reg032
1397;112;7;reg032
1384;1383;6;reg032
1397;140;8;reg032
1364;1408;8;reg032
1380;978;6;reg032
1400;12;8;reg032
1389;713;8;reg032
1375;1056;8;reg032
1392;867;8;reg032
1388;1006;7;reg032
1402;159;7;reg032
1397;313;7;reg032
1394;359;8;reg032
1388;1200;7;reg032
1389;912;7;reg032
1404;179;7;reg032
1387;777;7;reg032
1385;1404;6;reg032
1396;598;8;reg032
1396;671;9;reg032
1396;721;7;reg032
1395;1243;6;reg032
1397;990;7;reg032
1414;66;7;reg032
1416;28;7;reg032
1399;615;6;reg032
1397;1126;8;reg032
1399;695;7;reg032
1404;655;7;reg032
1398;901;8;reg032
1422;51;7;reg032
1415;319;8;reg032
1422;144;8;reg032
1397;1372;8;reg032
1406;556;6;reg032
1423;10;7;reg032
1418;590;8;reg032
1423;98;7;reg032
1421;256;8;reg032
1389;1436;7;reg032
1409;900;7;reg032
1407;731;8;reg032
1427;132;7;reg032
1404;1364;8;reg032
1425;283;7;reg032
1411;1002;6;reg032
1415;636;7;reg032
1414;927;8;reg032
1429;198;7;reg032
1396;1402;8;reg032
1406;1395;8;reg032
1417;948;7;reg032
1422;989;7;reg032
1432;178;7;reg032
1429;620;7;reg032
1415;1096;8;reg032
1424;344;6;reg032
1416;1399;7;reg032
1400;1348;7;reg032
1434;246;7;reg032
1439;55;8;reg032
1439;73;7;reg032
1412;1242;8;reg032
1419;759;7;reg032
1443;14;7;reg032
1428;718;7;reg032
1421;1043;6;reg032
1445;40;7;reg032
1441;101;7;reg032
1436;220;7;reg032
1428;929;7;reg032
1446;165;7;reg032
1436;298;6;reg032
1432;900;7;reg032
1430;1351;7;reg032
1443;763;8;reg032
1444;110;9;reg032
1448;273;7;reg032
1441;321;7;reg032
1439;363;8;reg032
1424;1206;7;reg032
1457;298;8;reg032
1460;26;8;reg032
1461;63;7;reg032
1461;109;7;reg032
1455;222;8;reg032
1456;197;6;reg032
1454;252;7;reg032
1459;351;7;reg032
1450;712;7;reg032
1447;673;7;reg032
1442;738;7;reg032
1442;781;8;reg032
1438;1285;8;reg032
1453;814;7;reg032
1445;1035;7;reg032
1455;907;8;reg032
1436;1229;7;reg032
1444;604;8;reg032
1465;133;9;reg032
1447;1343;6;reg032
1465;173;7;reg032
1455;1226;9;reg032
1463;875;8;reg032
1468;276;8;reg032
1474;121;7;reg032
1467;363;8;reg032
1457;1324;9;reg032
1469;232;7;reg032
1454;957;7;reg032
1475;516;6;reg032
1466;732;7;reg032
1465;719;6;reg032
1465;749;7;reg032
1441;1395;7;reg032
1479;191;6;reg032
1481;74;8;reg032
1468;684;7;reg032
1486;152;8;reg032
1477;346;7;reg032
1460;1193;8;reg032
1484;170;6;reg032
1471;781;8;reg032
1479;315;9;reg032
1464;914;8;reg032
1475;1060;7;reg032
1471;971;7;reg032
1471;1036;7;reg032
1476;947;8;reg032
1486;344;7;reg032
1465;1225;6;reg032
1482;671;8;reg032
1481;1244;7;reg032
1485;885;7;reg032
1487;325;6;reg032
1486;864;7;reg032
1499;112;8;reg032
1460;1404;7;reg032
1488;583;7;reg032
1491;94;8;reg032
1488;818;7;reg032
1505;41;8;reg032
1478;1379;7;reg032
1495;287;7;reg032
1488;1189;6;reg032
1494;597;7;reg032
1487;724;7;reg032
1496;698;7;reg032
1507;192;6;reg032
1493;741;8;reg032
1493;779;6;reg032
1493;968;7;reg032
1505;576;8;reg032
1502;756;6;reg032
1493;1290;7;reg032
1483;1342;6;reg032
1507;1030;6;reg032
1496;1105;7;reg032
1516;128;7;reg032
1508;671;7;reg032
1515;293;7;reg032
1494;1309;8;reg032
1520;215;7;reg032
1510;804;8;reg032
1506;825;8;reg032
1512;629;7;reg032
1525;12;7;reg032
1519;320;7;reg032
1509;1329;8;reg032
1520;639;7;reg032
1497;889;8;reg032
1500;918;8;reg032
1506;966;9;reg032
1506;1052;8;reg032
1520;927;7;reg032
1515;659;8;reg032
1502;1372;8;reg032
1516;775;7;reg032
1505;1264;7;reg032
1515;864;8;reg032
1526;116;8;reg032
1515;900;8;reg032
1530;246;8;reg032
1525;706;8;reg032
1498;1403;8;reg032
1537;52;8;reg032
1513;1066;6;reg032
1534;193;7;reg032
1533;274;7;reg032
1538;129;7;reg032
1532;675;8;reg032
1530;561;8;reg032
1538;300;8;reg032
1521;592;7;reg032
1530;794;7;reg032
1527;883;7;reg032
1525;1080;8;reg032
1519;1000;7;reg032
1519;1037;8;reg032
1526;893;8;reg032
1526;904;6;reg032
1544;31;8;reg032
1533;832;8;reg032
1514;1178;8;reg032
1540;634;8;reg032
1527;1196;7;reg032
1550;91;7;reg032
1539;584;7;reg032
1545;248;7;reg032
1553;106;7;reg032
1554;120;7;reg032
1555;149;7;reg032
1539;761;7;reg032
1552;212;8;reg032
1543;574;8;reg032
1558;54;7;reg032
1536;1062;8;reg032
1553;336;8;reg032
1544;599;8;reg032
1549;862;7;reg032
1541;954;8;reg032
1543;697;7;reg032
1563;27;8;reg032
1543;828;7;reg032
1563;74;8;reg032
1549;1031;8;reg032
1544;941;6;reg032
1551;911;8;reg032
1547;1227;8;reg032
1557;545;7;reg032
1536;1295;7;reg032
1545;1126;7;reg032
1548;881;6;reg032
1566;226;7;reg032
1568;83;7;reg032
1566;319;8;reg032
1552;993;7;reg032
1565;170;8;reg032
1560;271;7;reg032
1558;1222;7;reg032
1567;345;6;reg032
1553;1079;8;reg032
1562;649;7;reg032
1561;724;7;reg032
1563;597;7;reg032
1575;185;7;reg032
1554;1166;8;reg032
1581;65;8;reg032
1572;336;8;reg032
1546;1278;7;reg032
1580;24;7;reg032
1563;673;7;reg032
1567;690;7;reg032
1578;103;7;reg032
1566;956;8;reg032
1563;824;7;reg032
1572;803;6;reg032
1584;125;8;reg032
1573;823;7;reg032
1586;45;8;reg032
1571;1205;8;reg032
1579;257;7;reg032
1586;295;7;reg032
1575;909;7;reg032
1562;1375;8;reg032
1580;566;7;reg032
1593;11;6;reg032
1570;1042;8;reg032
1570;1067;8;reg032
1593;94;8;reg032
1576;532;6;reg032
1570;1115;6;reg032
1565;1162;6;reg032
1592;163;7;reg032
1598;141;7;reg032
1592;268;8;reg032
1586;858;7;reg032
1570;1188;8;reg032
1585;544;7;reg032
1581;688;7;reg032
1601;24;7;reg032
1593;517;7;reg032
1601;189;8;reg032
1601;214;8;reg032
1596;329;7;reg032
1601;248;8;reg032
1587;1010;6;reg032
1598;593;8;reg032
1578;1264;8;reg032
1597;652;8;reg032
1586;1204;7;reg032
1593;818;7;reg032
1586;1367;8;reg032
1602;807;7;reg032
1591;706;7;reg032
1590;1041;7;reg032
1601;771;7;reg032
1593;1079;7;reg032
1597;1164;8;reg032
1590;1267;7;reg032
1594;1236;8;reg032
1598;989;7;reg032
1620;66;7;reg032
1604;1066;9;reg032
1612;340;8;reg032
1623;11;7;reg032
1619;169;7;reg032
1613;203;7;reg032
1624;29;6;reg032
1625;158;8;reg032
1619;278;8;reg032
1619;323;7;reg032
1619;586;7;reg032
1614;726;7;reg032
1624;372;7;reg032
1625;753;8;reg032
1625;832;8;reg032
1610;938;7;reg032
1615;983;7;reg032
1612;1383;8;reg032
1615;1013;8;reg032
1631;194;7;reg032
1618;892;8;reg032
1619;686;7;reg032
1596;1187;8;reg032
1596;1197;7;reg032
1605;1283;8;reg032
1607;855;7;reg032
1635;338;8;reg032
1627;708;7;reg032
1631;517;7;reg032
1622;917;8;reg032
1610;1214;8;reg032
1629;649;8;reg032
1609;1248;8;reg032
1635;548;7;reg032
1641;173;7;reg032
1634;249;8;reg032
1638;260;8;reg032
1642;280;7;reg032
1624;1174;7;reg032
1623;1048;8;reg032
1624;1386;8;reg032
1651;19;8;reg032
1630;1234;8;reg032
1632;1257;7;reg032
1647;726;8;reg032
1655;139;7;reg032
1650;644;7;reg032
1644;600;7;reg032
1652;361;7;reg032
1644;676;8;reg032
1640;1072;7;reg032
1660;277;8;reg032
1657;166;6;reg032
1653;575;6;reg032
1645;929;6;reg032
1649;539;8;reg032
1643;840;8;reg032
1656;478;8;reg032
1643;963;8;reg032
1643;977;8;reg032
1664;538;8;reg032
1639;1386;8;reg032
1649;755;8;reg032
1671;8;7;reg032
1649;890;8;reg032
1660;659;7;reg032
1667;318;7;reg032
1646;1151;8;reg032
1667;369;7;reg032
1672;100;6;reg032
1667;789;8;reg032
1654;848;7;reg032
1680;173;7;reg032
1677;526;8;reg032
1660;1061;8;reg032
1660;1072;6;reg032
1672;607;7;reg032
1675;585;8;reg032
1683;294;7;reg032
1682;229;8;reg032
1654;1175;8;reg032
1652;1285;8;reg032
1679;625;8;reg032
1676;492;8;reg032
1671;956;8;reg032
1670;650;7;reg032
1686;205;7;reg032
1669;1149;7;reg032
1665;912;8;reg032
1665;964;8;reg032
1689;138;7;reg032
1676;707;7;reg032
1674;981;7;reg032
1665;1028;8;reg032
1673;1021;7;reg032
1669;1192;7;reg032
1668;1383;9;reg032
1676;842;8;reg032
1678;500;8;reg032
1669;1301;8;reg032
1697;8;8;reg032
1687;252;7;reg032
1687;276;8;reg032
1695;182;6;reg032
1675;1285;8;reg032
1678;814;8;reg032
1701;102;7;reg032
1692;586;8;reg032
1700;325;8;reg032
1685;983;8;reg032
1699;357;8;reg032
1707;32;8;reg032
1702;165;8;reg032
1688;746;7;reg032
1683;1205;8;reg032
1683;1324;7;reg032
1697;560;8;reg032
1684;1083;7;reg032
1687;872;8;reg032
1696;709;7;reg032
1711;197;7;reg032
1693;1419;7;reg032
1685;1286;8;reg032
1695;778;8;reg032
1698;610;8;reg032
1718;18;8;reg032
1690;913;7;reg032
1700;759;7;reg032
1707;803;8;reg032
1710;666;8;reg032
1708;271;8;reg032
1711;1047;8;reg032
1711;1073;6;reg032
1708;343;7;reg032
1707;1123;7;reg032
1704;835;8;reg032
1723;306;7;reg032
1698;1021;8;reg032
1696;1151;7;reg032
1710;966;8;reg032
1725;74;7;reg032
1712;877;8;reg032
1700;1280;8;reg032
1728;110;8;reg032
1714;629;8;reg032
1718;606;7;reg032
1704;1199;8;reg032
1703;1074;7;reg032
1704;1315;9;reg032
1726;40;7;reg032
1717;687;8;reg032
1719;718;8;reg032
1718;855;8;reg032
1730;229;8;reg032
1730;418;8;reg032
1740;31;8;reg032
1731;833;8;reg032
1736;148;8;reg032
1728;1032;8;reg032
1737;342;7;reg032
1744;322;8;reg032
1732;905;7;reg032
1717;1384;8;reg032
1726;473;8;reg032
1739;416;7;reg032
1746;168;8;reg032
1734;529;8;reg032
1736;716;8;reg032
1736;778;8;reg032
1740;650;8;reg032
1740;757;9;reg032
1740;854;8;reg032
1727;856;8;reg032
1742;593;8;reg032
1741;627;7;reg032
1732;1378;8;reg032
1719;1253;8;reg032
1727;979;8;reg032
1733;991;8;reg032
1730;1090;7;reg032
1730;1116;7;reg032
1727;1156;8;reg032
1751;489;7;reg032
1757;47;8;reg032
1758;87;8;reg032
1741;926;8;reg032
1755;248;8;reg032
1758;166;7;reg032
1747;699;8;reg032
1736;1188;8;reg032
1748;886;7;reg032
1735;1170;8;reg032
1745;829;8;reg032
1727;1279;8;reg032
1750;617;8;reg032
1762;134;7;reg032
1761;206;8;reg032
1760;341;8;reg032
1754;539;8;reg032
1743;802;7;reg032
1760;671;8;reg032
1761;715;8;reg032
1755;581;8;reg032
1753;950;8;reg032
1749;979;8;reg032
1762;810;8;reg032
1765;493;8;reg032
1767;565;8;reg032
1766;287;8;reg032
1763;729;8;reg032
1760;1198;8;reg032
1773;312;8;reg032
1773;403;7;reg032
1779;218;7;reg032
1772;605;7;reg032
1764;788;8;reg032
1772;637;8;reg032
1766;763;8;reg032
1769;1129;8;reg032
1764;851;8;reg032
1764;905;7;reg032
1765;959;8;reg032
1756;1066;8;reg032
1763;998;8;reg032
1756;1139;8;reg032
1781;346;7;reg032
1763;1168;8;reg032
1758;1249;9;reg032
1788;119;8;reg032
1787;255;7;reg032
1754;1017;8;reg032
1775;522;8;reg032
1785;284;7;reg032
1779;547;8;reg032
1779;693;8;reg032
1785;388;8;reg032
1776;565;8;reg032
1788;183;8;reg032
1780;748;8;reg032
1779;882;8;reg032
1794;154;7;reg032
1778;655;8;reg032
1776;835;8;reg032
1796;196;8;reg032
1774;1081;8;reg032
1790;505;8;reg032
1796;536;8;reg032
1790;813;8;reg032
1797;370;8;reg032
1780;1163;8;reg032
1787;1092;8;reg032
1796;854;8;reg032
1779;1331;8;reg032
1779;1343;8;reg032
1785;720;8;reg032
1792;1150;8;reg032
1788;656;8;reg032
1778;1014;8;reg032
1795;1055;8;reg032
1809;369;8;reg032
1802;343;8;reg032
1788;908;8;reg032
1806;495;8;reg032
1783;933;7;reg032
1806;768;8;reg032
1803;706;8;reg032
1805;240;7;reg032
1820;103;8;reg032
1814;266;8;reg032
1798;617;8;reg032
1816;180;8;reg032
1804;688;7;reg032
1798;724;8;reg032
1800;562;7;reg032
1815;446;8;reg032
1809;865;8;reg032
1817;396;8;reg032
1797;1172;8;reg032
1800;637;8;reg032
1824;212;8;reg032
1824;324;8;reg032
1800;830;8;reg032
1823;468;7;reg032
1821;299;8;reg032
